timestamp;member_id;consumo_kwh
2023-01-28 20:00:00;M01;0,5545
2023-01-28 21:00:00;M01;0,4814
2023-01-28 22:00:00;M01;0,3274
2023-01-28 23:00:00;M01;0,2312
2023-01-29 00:00:00;M01;0,1433
2023-01-29 01:00:00;M01;0,1102
2023-01-29 02:00:00;M01;0,0939
2023-01-29 03:00:00;M01;0,094
2023-01-29 04:00:00;M01;0,1098
2023-01-29 05:00:00;M01;0,1812
2023-01-29 06:00:00;M01;0,25
2023-01-29 07:00:00;M01;0,3861
2023-01-29 08:00:00;M01;0,5216
2023-01-29 09:00:00;M01;0,6226
2023-01-29 10:00:00;M01;0,663
2023-01-29 11:00:00;M01;0,6965
2023-01-29 12:00:00;M01;0,6897
2023-01-29 13:00:00;M01;0,636
2023-01-29 14:00:00;M01;0,574
2023-01-29 15:00:00;M01;0,5707
2023-01-29 16:00:00;M01;0,6405
2023-01-29 17:00:00;M01;0,6803
2023-01-29 18:00:00;M01;0,7204
2023-01-29 19:00:00;M01;0,7663
2023-01-29 20:00:00;M01;0,7092
2023-01-29 21:00:00;M01;0,6485
2023-01-29 22:00:00;M01;0,4433
2023-01-29 23:00:00;M01;0,2676
2023-01-30 00:00:00;M01;0,1505
2023-01-30 01:00:00;M01;0,1019
2023-01-30 02:00:00;M01;0,0901
2023-01-30 03:00:00;M01;0,0795
2023-01-30 04:00:00;M01;0,092
2023-01-30 05:00:00;M01;0,1364
2023-01-30 06:00:00;M01;0,2328
2023-01-30 07:00:00;M01;0,373
2023-01-30 08:00:00;M01;0,4668
2023-01-30 09:00:00;M01;0,3889
2023-01-30 10:00:00;M01;0,3146
2023-01-30 11:00:00;M01;0,3222
2023-01-30 12:00:00;M01;0,3772
2023-01-30 13:00:00;M01;0,3445
2023-01-30 14:00:00;M01;0,3413
2023-01-30 15:00:00;M01;0,3315
2023-01-30 16:00:00;M01;0,435
2023-01-30 17:00:00;M01;0,5241
2023-01-30 18:00:00;M01;0,6455
2023-01-30 19:00:00;M01;0,7
2023-01-30 20:00:00;M01;0,6193
2023-01-30 21:00:00;M01;0,4864
2023-01-30 22:00:00;M01;0,4208
2023-01-30 23:00:00;M01;0,2582
2023-01-31 00:00:00;M01;0,1433
2023-01-31 01:00:00;M01;0,1152
2023-01-31 02:00:00;M01;0,1158
2023-01-31 03:00:00;M01;0,0901
2023-01-31 04:00:00;M01;0,0925
2023-01-31 05:00:00;M01;0,1173
2023-01-31 06:00:00;M01;0,2331
2023-01-31 07:00:00;M01;0,4093
2023-01-31 08:00:00;M01;0,5317
2023-01-31 09:00:00;M01;0,3756
2023-01-31 10:00:00;M01;0,3019
2023-01-31 11:00:00;M01;0,3418
2023-01-31 12:00:00;M01;0,3829
2023-01-31 13:00:00;M01;0,3665
2023-01-31 14:00:00;M01;0,341
2023-01-31 15:00:00;M01;0,3373
2023-01-31 16:00:00;M01;0,427
2023-01-31 17:00:00;M01;0,5756
2023-01-31 18:00:00;M01;0,7323
2023-01-31 19:00:00;M01;0,7181
2023-01-31 20:00:00;M01;0,5905
2023-01-31 21:00:00;M01;0,5582
2023-01-31 22:00:00;M01;0,4838
2023-01-31 23:00:00;M01;0,2793
2023-02-01 00:00:00;M01;0,1393
2023-02-01 01:00:00;M01;0,1133
2023-02-01 02:00:00;M01;0,1119
2023-02-01 03:00:00;M01;0,113
2023-02-01 04:00:00;M01;0,1281
2023-02-01 05:00:00;M01;0,1612
2023-02-01 06:00:00;M01;0,2569
2023-02-01 07:00:00;M01;0,4331
2023-02-01 08:00:00;M01;0,518
2023-02-01 09:00:00;M01;0,3684
2023-02-01 10:00:00;M01;0,3606
2023-02-01 11:00:00;M01;0,4219
2023-02-01 12:00:00;M01;0,4809
2023-02-01 13:00:00;M01;0,4074
2023-02-01 14:00:00;M01;0,3929
2023-02-01 15:00:00;M01;0,3848
2023-02-01 16:00:00;M01;0,4819
2023-02-01 17:00:00;M01;0,6462
2023-02-01 18:00:00;M01;0,7936
2023-02-01 19:00:00;M01;0,8737
2023-02-01 20:00:00;M01;0,8323
2023-02-01 21:00:00;M01;0,7068
2023-02-01 22:00:00;M01;0,498
2023-02-01 23:00:00;M01;0,3045
2023-02-02 00:00:00;M01;0,1703
2023-02-02 01:00:00;M01;0,1232
2023-02-02 02:00:00;M01;0,1249
2023-02-02 03:00:00;M01;0,1225
2023-02-02 04:00:00;M01;0,1431
2023-02-02 05:00:00;M01;0,1835
2023-02-02 06:00:00;M01;0,324
2023-02-02 07:00:00;M01;0,529
2023-02-02 08:00:00;M01;0,6331
2023-02-02 09:00:00;M01;0,4405
2023-02-02 10:00:00;M01;0,3789
2023-02-02 11:00:00;M01;0,4006
2023-02-02 12:00:00;M01;0,4023
2023-02-02 13:00:00;M01;0,3656
2023-02-02 14:00:00;M01;0,3405
2023-02-02 15:00:00;M01;0,3647
2023-02-02 16:00:00;M01;0,4717
2023-02-02 17:00:00;M01;0,5957
2023-02-02 18:00:00;M01;0,726
2023-02-02 19:00:00;M01;0,7814
2023-02-02 20:00:00;M01;0,7238
2023-02-02 21:00:00;M01;0,5781
2023-02-02 22:00:00;M01;0,4561
2023-02-02 23:00:00;M01;0,2684
2023-02-03 00:00:00;M01;0,1455
2023-02-03 01:00:00;M01;0,1206
2023-02-03 02:00:00;M01;0,1137
2023-02-03 03:00:00;M01;0,0916
2023-02-03 04:00:00;M01;0,1033
2023-02-03 05:00:00;M01;0,1464
2023-02-03 06:00:00;M01;0,2661
2023-02-03 07:00:00;M01;0,4729
2023-02-03 08:00:00;M01;0,5698
2023-02-03 09:00:00;M01;0,4058
2023-02-03 10:00:00;M01;0,3234
2023-02-03 11:00:00;M01;0,3563
2023-02-03 12:00:00;M01;0,4016
2023-02-03 13:00:00;M01;0,3945
2023-02-03 14:00:00;M01;0,3877
2023-02-03 15:00:00;M01;0,3652
2023-02-03 16:00:00;M01;0,4191
2023-02-03 17:00:00;M01;0,5276
2023-02-03 18:00:00;M01;0,6541
2023-02-03 19:00:00;M01;0,7043
2023-02-03 20:00:00;M01;0,6464
2023-02-03 21:00:00;M01;0,5679
2023-02-03 22:00:00;M01;0,4394
2023-02-03 23:00:00;M01;0,2617
2023-02-04 00:00:00;M01;0,1577
2023-02-04 01:00:00;M01;0,1217
2023-02-04 02:00:00;M01;0,1135
2023-02-04 03:00:00;M01;0,1045
2023-02-04 04:00:00;M01;0,1083
2023-02-04 05:00:00;M01;0,149
2023-02-04 06:00:00;M01;0,2249
2023-02-04 07:00:00;M01;0,3192
2023-02-04 08:00:00;M01;0,3852
2023-02-04 09:00:00;M01;0,3973
2023-02-04 10:00:00;M01;0,4385
2023-02-04 11:00:00;M01;0,4588
2023-02-04 12:00:00;M01;0,4907
2023-02-04 13:00:00;M01;0,5268
2023-02-04 14:00:00;M01;0,4143
2023-02-04 15:00:00;M01;0,4248
2023-02-04 16:00:00;M01;0,5074
2023-02-04 17:00:00;M01;0,5279
2023-02-04 18:00:00;M01;0,5762
2023-02-04 19:00:00;M01;0,5883
2023-02-04 20:00:00;M01;0,5368
2023-02-04 21:00:00;M01;0,4722
2023-02-04 22:00:00;M01;0,4236
2023-02-04 23:00:00;M01;0,3012
2023-02-05 00:00:00;M01;0,1708
2023-02-05 01:00:00;M01;0,1484
2023-02-05 02:00:00;M01;0,1327
2023-02-05 03:00:00;M01;0,1286
2023-02-05 04:00:00;M01;0,1386
2023-02-05 05:00:00;M01;0,191
2023-02-05 06:00:00;M01;0,2589
2023-02-05 07:00:00;M01;0,4527
2023-02-05 08:00:00;M01;0,6257
2023-02-05 09:00:00;M01;0,6701
2023-02-05 10:00:00;M01;0,7124
2023-02-05 11:00:00;M01;0,6783
2023-02-05 12:00:00;M01;0,6719
2023-02-05 13:00:00;M01;0,6642
2023-02-05 14:00:00;M01;0,61
2023-02-05 15:00:00;M01;0,5802
2023-02-05 16:00:00;M01;0,5963
2023-02-05 17:00:00;M01;0,6637
2023-02-05 18:00:00;M01;0,7346
2023-02-05 19:00:00;M01;0,6817
2023-02-05 20:00:00;M01;0,6729
2023-02-05 21:00:00;M01;0,5508
2023-02-05 22:00:00;M01;0,3992
2023-02-05 23:00:00;M01;0,2558
2023-02-06 00:00:00;M01;0,1525
2023-02-06 01:00:00;M01;0,1159
2023-02-06 02:00:00;M01;0,1132
2023-02-06 03:00:00;M01;0,094
2023-02-06 04:00:00;M01;0,1036
2023-02-06 05:00:00;M01;0,1321
2023-02-06 06:00:00;M01;0,2283
2023-02-06 07:00:00;M01;0,3993
2023-02-06 08:00:00;M01;0,4604
2023-02-06 09:00:00;M01;0,3734
2023-02-06 10:00:00;M01;0,3234
2023-02-06 11:00:00;M01;0,3072
2023-02-06 12:00:00;M01;0,2995
2023-02-06 13:00:00;M01;0,2867
2023-02-06 14:00:00;M01;0,2749
2023-02-06 15:00:00;M01;0,2732
2023-02-06 16:00:00;M01;0,3516
2023-02-06 17:00:00;M01;0,4712
2023-02-06 18:00:00;M01;0,6239
2023-02-06 19:00:00;M01;0,6376
2023-02-06 20:00:00;M01;0,5685
2023-02-06 21:00:00;M01;0,4643
2023-02-06 22:00:00;M01;0,3912
2023-02-06 23:00:00;M01;0,2684
2023-02-07 00:00:00;M01;0,1536
2023-02-07 01:00:00;M01;0,1026
2023-02-07 02:00:00;M01;0,0849
2023-02-07 03:00:00;M01;0,0756
2023-02-07 04:00:00;M01;0,0852
2023-02-07 05:00:00;M01;0,1134
2023-02-07 06:00:00;M01;0,2027
2023-02-07 07:00:00;M01;0,3471
2023-02-07 08:00:00;M01;0,4721
2023-02-07 09:00:00;M01;0,3472
2023-02-07 10:00:00;M01;0,2854
2023-02-07 11:00:00;M01;0,3247
2023-02-07 12:00:00;M01;0,326
2023-02-07 13:00:00;M01;0,3162
2023-02-07 14:00:00;M01;0,3049
2023-02-07 15:00:00;M01;0,2969
2023-02-07 16:00:00;M01;0,4169
2023-02-07 17:00:00;M01;0,5155
2023-02-07 18:00:00;M01;0,7134
2023-02-07 19:00:00;M01;0,7583
2023-02-07 20:00:00;M01;0,6617
2023-02-07 21:00:00;M01;0,5728
2023-02-07 22:00:00;M01;0,4269
2023-02-07 23:00:00;M01;0,253
2023-02-08 00:00:00;M01;0,1542
2023-02-08 01:00:00;M01;0,1268
2023-02-08 02:00:00;M01;0,1113
2023-02-08 03:00:00;M01;0,1074
2023-02-08 04:00:00;M01;0,1274
2023-02-08 05:00:00;M01;0,177
2023-02-08 06:00:00;M01;0,3019
2023-02-08 07:00:00;M01;0,5329
2023-02-08 08:00:00;M01;0,5707
2023-02-08 09:00:00;M01;0,4191
2023-02-08 10:00:00;M01;0,3374
2023-02-08 11:00:00;M01;0,3641
2023-02-08 12:00:00;M01;0,386
2023-02-08 13:00:00;M01;0,3504
2023-02-08 14:00:00;M01;0,3687
2023-02-08 15:00:00;M01;0,3489
2023-02-08 16:00:00;M01;0,443
2023-02-08 17:00:00;M01;0,5564
2023-02-08 18:00:00;M01;0,6785
2023-02-08 19:00:00;M01;0,7358
2023-02-08 20:00:00;M01;0,7133
2023-02-08 21:00:00;M01;0,6485
2023-02-08 22:00:00;M01;0,5534
2023-02-08 23:00:00;M01;0,3373
2023-02-09 00:00:00;M01;0,1979
2023-02-09 01:00:00;M01;0,1427
2023-02-09 02:00:00;M01;0,1274
2023-02-09 03:00:00;M01;0,1194
2023-02-09 04:00:00;M01;0,1366
2023-02-09 05:00:00;M01;0,1759
2023-02-09 06:00:00;M01;0,3059
2023-02-09 07:00:00;M01;0,5158
2023-02-09 08:00:00;M01;0,6512
2023-02-09 09:00:00;M01;0,4855
2023-02-09 10:00:00;M01;0,3961
2023-02-09 11:00:00;M01;0,4222
2023-02-09 12:00:00;M01;0,3832
2023-02-09 13:00:00;M01;0,3603
2023-02-09 14:00:00;M01;0,2629
2023-02-09 15:00:00;M01;0,2316
2023-02-09 16:00:00;M01;0,3189
2023-02-09 17:00:00;M01;0,4435
2023-02-09 18:00:00;M01;0,5129
2023-02-09 19:00:00;M01;0,5516
2023-02-09 20:00:00;M01;0,6018
2023-02-09 21:00:00;M01;0,5098
2023-02-09 22:00:00;M01;0,476
2023-02-09 23:00:00;M01;0,2915
2023-02-10 00:00:00;M01;0,1734
2023-02-10 01:00:00;M01;0,1479
2023-02-10 02:00:00;M01;0,1329
2023-02-10 03:00:00;M01;0,1113
2023-02-10 04:00:00;M01;0,122
2023-02-10 05:00:00;M01;0,1576
2023-02-10 06:00:00;M01;0,2443
2023-02-10 07:00:00;M01;0,4082
2023-02-10 08:00:00;M01;0,478
2023-02-10 09:00:00;M01;0,3895
2023-02-10 10:00:00;M01;0,3345
2023-02-10 11:00:00;M01;0,3527
2023-02-10 12:00:00;M01;0,3865
2023-02-10 13:00:00;M01;0,3594
2023-02-10 14:00:00;M01;0,3498
2023-02-10 15:00:00;M01;0,3169
2023-02-10 16:00:00;M01;0,3729
2023-02-10 17:00:00;M01;0,5225
2023-02-10 18:00:00;M01;0,6242
2023-02-10 19:00:00;M01;0,6249
2023-02-10 20:00:00;M01;0,6236
2023-02-10 21:00:00;M01;0,5586
2023-02-10 22:00:00;M01;0,4047
2023-02-10 23:00:00;M01;0,2581
2023-02-11 00:00:00;M01;0,1601
2023-02-11 01:00:00;M01;0,1293
2023-02-11 02:00:00;M01;0,1221
2023-02-11 03:00:00;M01;0,1004
2023-02-11 04:00:00;M01;0,1149
2023-02-11 05:00:00;M01;0,1586
2023-02-11 06:00:00;M01;0,2101
2023-02-11 07:00:00;M01;0,3419
2023-02-11 08:00:00;M01;0,5137
2023-02-11 09:00:00;M01;0,6421
2023-02-11 10:00:00;M01;0,6994
2023-02-11 11:00:00;M01;0,6758
2023-02-11 12:00:00;M01;0,6995
2023-02-11 13:00:00;M01;0,6819
2023-02-11 14:00:00;M01;0,627
2023-02-11 15:00:00;M01;0,5895
2023-02-11 16:00:00;M01;0,6304
2023-02-11 17:00:00;M01;0,6819
2023-02-11 18:00:00;M01;0,7066
2023-02-11 19:00:00;M01;0,7191
2023-02-11 20:00:00;M01;0,7019
2023-02-11 21:00:00;M01;0,6058
2023-02-11 22:00:00;M01;0,4842
2023-02-11 23:00:00;M01;0,3139
2023-02-12 00:00:00;M01;0,1767
2023-02-12 01:00:00;M01;0,1434
2023-02-12 02:00:00;M01;0,1312
2023-02-12 03:00:00;M01;0,1085
2023-02-12 04:00:00;M01;0,1304
2023-02-12 05:00:00;M01;0,175
2023-02-12 06:00:00;M01;0,2133
2023-02-12 07:00:00;M01;0,3066
2023-02-12 08:00:00;M01;0,4014
2023-02-12 09:00:00;M01;0,4756
2023-02-12 10:00:00;M01;0,4976
2023-02-12 11:00:00;M01;0,4966
2023-02-12 12:00:00;M01;0,5502
2023-02-12 13:00:00;M01;0,5456
2023-02-12 14:00:00;M01;0,5246
2023-02-12 15:00:00;M01;0,5148
2023-02-12 16:00:00;M01;0,5574
2023-02-12 17:00:00;M01;0,5403
2023-02-12 18:00:00;M01;0,5885
2023-02-12 19:00:00;M01;0,5406
2023-02-12 20:00:00;M01;0,5346
2023-02-12 21:00:00;M01;0,4815
2023-02-12 22:00:00;M01;0,4195
2023-02-12 23:00:00;M01;0,288
2023-02-13 00:00:00;M01;0,1696
2023-02-13 01:00:00;M01;0,1289
2023-02-13 02:00:00;M01;0,1207
2023-02-13 03:00:00;M01;0,105
2023-02-13 04:00:00;M01;0,1168
2023-02-13 05:00:00;M01;0,1612
2023-02-13 06:00:00;M01;0,2622
2023-02-13 07:00:00;M01;0,4616
2023-02-13 08:00:00;M01;0,5785
2023-02-13 09:00:00;M01;0,4088
2023-02-13 10:00:00;M01;0,3678
2023-02-13 11:00:00;M01;0,4045
2023-02-13 12:00:00;M01;0,4398
2023-02-13 13:00:00;M01;0,379
2023-02-13 14:00:00;M01;0,3351
2023-02-13 15:00:00;M01;0,314
2023-02-13 16:00:00;M01;0,4091
2023-02-13 17:00:00;M01;0,4964
2023-02-13 18:00:00;M01;0,6302
2023-02-13 19:00:00;M01;0,6379
2023-02-13 20:00:00;M01;0,6079
2023-02-13 21:00:00;M01;0,5348
2023-02-13 22:00:00;M01;0,4986
2023-02-13 23:00:00;M01;0,2799
2023-02-14 00:00:00;M01;0,1782
2023-02-14 01:00:00;M01;0,1397
2023-02-14 02:00:00;M01;0,1286
2023-02-14 03:00:00;M01;0,1151
2023-02-14 04:00:00;M01;0,1295
2023-02-14 05:00:00;M01;0,1648
2023-02-14 06:00:00;M01;0,2987
2023-02-14 07:00:00;M01;0,4806
2023-02-14 08:00:00;M01;0,6127
2023-02-14 09:00:00;M01;0,4382
2023-02-14 10:00:00;M01;0,3679
2023-02-14 11:00:00;M01;0,3656
2023-02-14 12:00:00;M01;0,4121
2023-02-14 13:00:00;M01;0,4061
2023-02-14 14:00:00;M01;0,3727
2023-02-14 15:00:00;M01;0,3516
2023-02-14 16:00:00;M01;0,4079
2023-02-14 17:00:00;M01;0,5183
2023-02-14 18:00:00;M01;0,5738
2023-02-14 19:00:00;M01;0,5996
2023-02-14 20:00:00;M01;0,5943
2023-02-14 21:00:00;M01;0,567
2023-02-14 22:00:00;M01;0,5304
2023-02-14 23:00:00;M01;0,31
2023-02-15 00:00:00;M01;0,1928
2023-02-15 01:00:00;M01;0,1501
2023-02-15 02:00:00;M01;0,1327
2023-02-15 03:00:00;M01;0,1202
2023-02-15 04:00:00;M01;0,1317
2023-02-15 05:00:00;M01;0,1696
2023-02-15 06:00:00;M01;0,2765
2023-02-15 07:00:00;M01;0,4242
2023-02-15 08:00:00;M01;0,4691
2023-02-15 09:00:00;M01;0,3772
2023-02-15 10:00:00;M01;0,3192
2023-02-15 11:00:00;M01;0,3319
2023-02-15 12:00:00;M01;0,3699
2023-02-15 13:00:00;M01;0,3591
2023-02-15 14:00:00;M01;0,3406
2023-02-15 15:00:00;M01;0,3161
2023-02-15 16:00:00;M01;0,4284
2023-02-15 17:00:00;M01;0,5983
2023-02-15 18:00:00;M01;0,7383
2023-02-15 19:00:00;M01;0,8324
2023-02-15 20:00:00;M01;0,8233
2023-02-15 21:00:00;M01;0,7277
2023-02-15 22:00:00;M01;0,5784
2023-02-15 23:00:00;M01;0,3553
2023-02-16 00:00:00;M01;0,2061
2023-02-16 01:00:00;M01;0,1486
2023-02-16 02:00:00;M01;0,1375
2023-02-16 03:00:00;M01;0,1125
2023-02-16 04:00:00;M01;0,1183
2023-02-16 05:00:00;M01;0,1658
2023-02-16 06:00:00;M01;0,2906
2023-02-16 07:00:00;M01;0,5201
2023-02-16 08:00:00;M01;0,6087
2023-02-16 09:00:00;M01;0,4234
2023-02-16 10:00:00;M01;0,3534
2023-02-16 11:00:00;M01;0,3783
2023-02-16 12:00:00;M01;0,4149
2023-02-16 13:00:00;M01;0,4014
2023-02-16 14:00:00;M01;0,3631
2023-02-16 15:00:00;M01;0,3546
2023-02-16 16:00:00;M01;0,4143
2023-02-16 17:00:00;M01;0,5469
2023-02-16 18:00:00;M01;0,6658
2023-02-16 19:00:00;M01;0,6918
2023-02-16 20:00:00;M01;0,6501
2023-02-16 21:00:00;M01;0,5555
2023-02-16 22:00:00;M01;0,4375
2023-02-16 23:00:00;M01;0,3015
2023-02-17 00:00:00;M01;0,1733
2023-02-17 01:00:00;M01;0,1334
2023-02-17 02:00:00;M01;0,1059
2023-02-17 03:00:00;M01;0,0913
2023-02-17 04:00:00;M01;0,102
2023-02-17 05:00:00;M01;0,1295
2023-02-17 06:00:00;M01;0,2468
2023-02-17 07:00:00;M01;0,4141
2023-02-17 08:00:00;M01;0,5489
2023-02-17 09:00:00;M01;0,4143
2023-02-17 10:00:00;M01;0,3525
2023-02-17 11:00:00;M01;0,3733
2023-02-17 12:00:00;M01;0,4083
2023-02-17 13:00:00;M01;0,4092
2023-02-17 14:00:00;M01;0,3291
2023-02-17 15:00:00;M01;0,28
2023-02-17 16:00:00;M01;0,346
2023-02-17 17:00:00;M01;0,4584
2023-02-17 18:00:00;M01;0,6006
2023-02-17 19:00:00;M01;0,6834
2023-02-17 20:00:00;M01;0,6373
2023-02-17 21:00:00;M01;0,5879
2023-02-17 22:00:00;M01;0,4954
2023-02-17 23:00:00;M01;0,3048
2023-02-18 00:00:00;M01;0,1855
2023-02-18 01:00:00;M01;0,1455
2023-02-18 02:00:00;M01;0,1262
2023-02-18 03:00:00;M01;0,1169
2023-02-18 04:00:00;M01;0,1289
2023-02-18 05:00:00;M01;0,1783
2023-02-18 06:00:00;M01;0,2592
2023-02-18 07:00:00;M01;0,3372
2023-02-18 08:00:00;M01;0,4261
2023-02-18 09:00:00;M01;0,4593
2023-02-18 10:00:00;M01;0,4801
2023-02-18 11:00:00;M01;0,4845
2023-02-18 12:00:00;M01;0,4642
2023-02-18 13:00:00;M01;0,4303
2023-02-18 14:00:00;M01;0,3952
2023-02-18 15:00:00;M01;0,4721
2023-02-18 16:00:00;M01;0,5572
2023-02-18 17:00:00;M01;0,6003
2023-02-18 18:00:00;M01;0,6445
2023-02-18 19:00:00;M01;0,6333
2023-02-18 20:00:00;M01;0,5335
2023-02-18 21:00:00;M01;0,4769
2023-02-18 22:00:00;M01;0,3614
2023-02-18 23:00:00;M01;0,2351
2023-02-19 00:00:00;M01;0,1255
2023-02-19 01:00:00;M01;0,0974
2023-02-19 02:00:00;M01;0,094
2023-02-19 03:00:00;M01;0,0902
2023-02-19 04:00:00;M01;0,1059
2023-02-19 05:00:00;M01;0,1377
2023-02-19 06:00:00;M01;0,204
2023-02-19 07:00:00;M01;0,2997
2023-02-19 08:00:00;M01;0,4402
2023-02-19 09:00:00;M01;0,5114
2023-02-19 10:00:00;M01;0,4919
2023-02-19 11:00:00;M01;0,4924
2023-02-19 12:00:00;M01;0,5375
2023-02-19 13:00:00;M01;0,5446
2023-02-19 14:00:00;M01;0,5092
2023-02-19 15:00:00;M01;0,5365
2023-02-19 16:00:00;M01;0,5891
2023-02-19 17:00:00;M01;0,6359
2023-02-19 18:00:00;M01;0,7213
2023-02-19 19:00:00;M01;0,8289
2023-02-19 20:00:00;M01;0,842
2023-02-19 21:00:00;M01;0,6679
2023-02-19 22:00:00;M01;0,4918
2023-02-19 23:00:00;M01;0,3318
2023-02-20 00:00:00;M01;0,1788
2023-02-20 01:00:00;M01;0,1286
2023-02-20 02:00:00;M01;0,1137
2023-02-20 03:00:00;M01;0,1056
2023-02-20 04:00:00;M01;0,1167
2023-02-20 05:00:00;M01;0,146
2023-02-20 06:00:00;M01;0,2385
2023-02-20 07:00:00;M01;0,3879
2023-02-20 08:00:00;M01;0,4527
2023-02-20 09:00:00;M01;0,406
2023-02-20 10:00:00;M01;0,3518
2023-02-20 11:00:00;M01;0,3941
2023-02-20 12:00:00;M01;0,4159
2023-02-20 13:00:00;M01;0,3732
2023-02-20 14:00:00;M01;0,3335
2023-02-20 15:00:00;M01;0,2707
2023-02-20 16:00:00;M01;0,3154
2023-02-20 17:00:00;M01;0,3722
2023-02-20 18:00:00;M01;0,4549
2023-02-20 19:00:00;M01;0,4963
2023-02-20 20:00:00;M01;0,4919
2023-02-20 21:00:00;M01;0,4448
2023-02-20 22:00:00;M01;0,4057
2023-02-20 23:00:00;M01;0,2617
2023-02-21 00:00:00;M01;0,1624
2023-02-21 01:00:00;M01;0,1209
2023-02-21 02:00:00;M01;0,1149
2023-02-21 03:00:00;M01;0,1085
2023-02-21 04:00:00;M01;0,1161
2023-02-21 05:00:00;M01;0,1565
2023-02-21 06:00:00;M01;0,2729
2023-02-21 07:00:00;M01;0,4413
2023-02-21 08:00:00;M01;0,5001
2023-02-21 09:00:00;M01;0,3529
2023-02-21 10:00:00;M01;0,309
2023-02-21 11:00:00;M01;0,3429
2023-02-21 12:00:00;M01;0,3608
2023-02-21 13:00:00;M01;0,3352
2023-02-21 14:00:00;M01;0,3297
2023-02-21 15:00:00;M01;0,3324
2023-02-21 16:00:00;M01;0,4538
2023-02-21 17:00:00;M01;0,6164
2023-02-21 18:00:00;M01;0,6988
2023-02-21 19:00:00;M01;0,8259
2023-02-21 20:00:00;M01;0,7465
2023-02-21 21:00:00;M01;0,6686
2023-02-21 22:00:00;M01;0,5233
2023-02-21 23:00:00;M01;0,3093
2023-02-22 00:00:00;M01;0,1602
2023-02-22 01:00:00;M01;0,1252
2023-02-22 02:00:00;M01;0,1034
2023-02-22 03:00:00;M01;0,1012
2023-02-22 04:00:00;M01;0,1241
2023-02-22 05:00:00;M01;0,1528
2023-02-22 06:00:00;M01;0,2635
2023-02-22 07:00:00;M01;0,4232
2023-02-22 08:00:00;M01;0,4972
2023-02-22 09:00:00;M01;0,3982
2023-02-22 10:00:00;M01;0,3393
2023-02-22 11:00:00;M01;0,4015
2023-02-22 12:00:00;M01;0,4229
2023-02-22 13:00:00;M01;0,4047
2023-02-22 14:00:00;M01;0,3752
2023-02-22 15:00:00;M01;0,3733
2023-02-22 16:00:00;M01;0,4476
2023-02-22 17:00:00;M01;0,5673
2023-02-22 18:00:00;M01;0,6824
2023-02-22 19:00:00;M01;0,7035
2023-02-22 20:00:00;M01;0,6959
2023-02-22 21:00:00;M01;0,6179
2023-02-22 22:00:00;M01;0,5036
2023-02-22 23:00:00;M01;0,3321
2023-02-23 00:00:00;M01;0,2039
2023-02-23 01:00:00;M01;0,1527
2023-02-23 02:00:00;M01;0,1384
2023-02-23 03:00:00;M01;0,1178
2023-02-23 04:00:00;M01;0,1292
2023-02-23 05:00:00;M01;0,1603
2023-02-23 06:00:00;M01;0,2948
2023-02-23 07:00:00;M01;0,4965
2023-02-23 08:00:00;M01;0,5861
2023-02-23 09:00:00;M01;0,4654
2023-02-23 10:00:00;M01;0,3442
2023-02-23 11:00:00;M01;0,3234
2023-02-23 12:00:00;M01;0,381
2023-02-23 13:00:00;M01;0,3515
2023-02-23 14:00:00;M01;0,3361
2023-02-23 15:00:00;M01;0,2991
2023-02-23 16:00:00;M01;0,3792
2023-02-23 17:00:00;M01;0,5581
2023-02-23 18:00:00;M01;0,7095
2023-02-23 19:00:00;M01;0,7714
2023-02-23 20:00:00;M01;0,7062
2023-02-23 21:00:00;M01;0,5892
2023-02-23 22:00:00;M01;0,4088
2023-02-23 23:00:00;M01;0,2608
2023-02-24 00:00:00;M01;0,1625
2023-02-24 01:00:00;M01;0,1157
2023-02-24 02:00:00;M01;0,1025
2023-02-24 03:00:00;M01;0,087
2023-02-24 04:00:00;M01;0,093
2023-02-24 05:00:00;M01;0,1263
2023-02-24 06:00:00;M01;0,1882
2023-02-24 07:00:00;M01;0,3507
2023-02-24 08:00:00;M01;0,4663
2023-02-24 09:00:00;M01;0,3537
2023-02-24 10:00:00;M01;0,2568
2023-02-24 11:00:00;M01;0,2664
2023-02-24 12:00:00;M01;0,3383
2023-02-24 13:00:00;M01;0,2564
2023-02-24 14:00:00;M01;0,2479
2023-02-24 15:00:00;M01;0,2316
2023-02-24 16:00:00;M01;0,326
2023-02-24 17:00:00;M01;0,4145
2023-02-24 18:00:00;M01;0,5438
2023-02-24 19:00:00;M01;0,6347
2023-02-24 20:00:00;M01;0,6877
2023-02-24 21:00:00;M01;0,5823
2023-02-24 22:00:00;M01;0,4735
2023-02-24 23:00:00;M01;0,2649
2023-02-25 00:00:00;M01;0,168
2023-02-25 01:00:00;M01;0,1258
2023-02-25 02:00:00;M01;0,1109
2023-02-25 03:00:00;M01;0,1007
2023-02-25 04:00:00;M01;0,1017
2023-02-25 05:00:00;M01;0,1481
2023-02-25 06:00:00;M01;0,2176
2023-02-25 07:00:00;M01;0,3397
2023-02-25 08:00:00;M01;0,4241
2023-02-25 09:00:00;M01;0,4921
2023-02-25 10:00:00;M01;0,5468
2023-02-25 11:00:00;M01;0,4859
2023-02-25 12:00:00;M01;0,4808
2023-02-25 13:00:00;M01;0,5072
2023-02-25 14:00:00;M01;0,4925
2023-02-25 15:00:00;M01;0,4888
